atc_concept_id,meddra_concept_id
21601200,36919107
21604571,37019450
21602085,36313276
21600484,37420507
21604417,35809221
21603908,36009735
21604757,37119485
21604712,35809079
21600816,36313128
21604556,37220008
21603756,36313176
21602480,35809133
21600083,35909612
21603256,36110253
21601392,36110649
21604051,35205184
21600234,36110986
21604344,35708179
21601392,36416698
21600317,35104691
21601003,36110591
21600611,37220008
21601423,35809080
21602870,35406429
21600270,36919098
21604566,36919053
21603980,35205107
21603772,36313240
21601747,36313594
21603137,35909449
21603860,35809136
21604714,36312648
21603009,37420507
21600604,35708208
21603908,35506742
21604419,35607097
21603134,36110591
21601747,35909612
21601392,36009757
21603009,35708177
21601518,35909428
21604741,42889463
21604433,35205315
21600718,37019396
21603856,36313965
21604718,35909503
21600958,36919053
21601200,42889636
21604440,35708554
21604131,35104877
21601394,35809077
21603911,36416516
21604643,37622478
21604272,36313240
21603641,37220014
21601860,35708093
21603080,35305953
21603927,35506742
21600878,36718540
21601876,36818729
21604712,37219867
21603749,36314494
21600816,36718119
21603448,36313176
21600083,35707759
21603929,36315061
21601045,37220008
21602977,35205185
21604544,35707714
21604378,36718347
21603772,36919098
21603911,35809139
21604051,35809133
21600747,42889461
21601689,36314128
21603009,37522181
21600718,37320109
21603103,35708208
21603800,36718540
21602970,36110649
21603980,36718142
21604543,36918861
21603925,36818654
21603607,35808810
21601747,35707930
21603980,36311984
21604436,36009891
21603256,36211465
21600732,36313534
21600664,35809387
21604305,35809155
21602737,35104812
21600083,36314365
21600411,42889647
21604571,36918861
21604422,36110708
43534827,37320212
21601207,36718335
21604399,35607345
21602931,35205259
21602085,36211465
21600965,35809225
21602823,36313176
21605269,35104856
21602653,37521159
21602256,35708268
21604556,36315364
21604590,37119485
21600097,35909449
21600111,36211477
21604344,37219868
21603821,35708156
21603772,35205185
21603925,35809225
21603749,36718119
21602482,36818706
21602823,35506461
21600484,35708208
40252222,35205185
21603896,36718312
21603288,36818729
21601423,37219820
21603906,36416698
21602735,37219953
21604131,37320143
21600234,35204989
21604556,36919128
21603904,36416516
21603821,35809330
21603615,37219959
21603154,37320214
21602754,36718401
21601157,37320109
21601429,37219959
21604399,35708156
21603137,35809166
21604559,36516781
21600096,35205315
21600658,35205185
21600493,35809386
21602754,36110986
21603080,35809166
21603908,36919230
21602690,35205315
21603097,36110540
21602102,37320161
21603615,35809005
21601423,36516874
21605265,35809079
21603924,35707907
21603925,35708603
21602898,37220014
21603641,35708612
21604415,36818761
21601747,35104101
21601003,36311820
21601856,36718458
21604543,36211297
21603929,36315377
21601787,36918861
21602823,37219937
21604260,37220014
21603732,36416514
21603732,35809136
21600718,45885695
21601856,42889647
21600097,35205034
21602485,37119485
21603905,36516815
21600782,37019321
21602754,35205038
21600658,35506461
21600514,36110986
21603312,35809225
21602732,36919037
21600575,36313350
21602737,35606961
21602096,36313177
21601518,36311984
21603924,36416509
21603980,35708202
21600098,36718179
21604272,36314249
21603481,35909428
21603135,35506636
21602485,36919098
21600543,36718180
21604460,37019450
21604762,36718016
21603009,35708642
21602653,35809221
21604657,36919230
21602737,36110534
21600816,35506691
21601689,35205315
21601134,37521159
21604407,36718509
21604422,35607027
21603607,36211465
21602096,35708724
21603312,36110986
21600575,36718422
21603860,35809115
21600084,43053913
21601157,35104812
21604571,36919128
21604570,36718220
21601045,36110643
21602338,35406429
21604544,36919036
21603856,36313573
21603908,37219905
21603514,36516925
21602823,35205036
21603356,36517149
21603967,35104856
21600096,37219832
21604410,36718141
21604711,35104856
21604764,37320109
21601129,36717997
21601423,35607340
21600943,36313350
21603896,35707907
21600535,37320134
21604571,37520829
21602895,36718119
21602085,36316343
21604438,37019453
21600399,36110736
21602898,36314117
21600611,36110736
21604348,36919233
21601534,36717998
21604718,37320212
21600575,36313276
21600535,42889636
21600096,35707714
21604544,36918858
21603009,42890076
21603080,35204996
21601134,36313594
21604566,36718325
21604438,35809248
21604566,37320268
21604714,36718220
40252350,35607096
21604127,36516876
21603356,36516957
21604116,37320268
21602884,35204981
21600098,35909503
21602648,36313350
21604762,35205257
21601390,36617296
21603021,36315364
21603288,36919036
21603896,36312648
21602504,36211303
21603856,37219905
21600083,36918861
21604741,36313594
21603009,36313573
21604376,35205259
21602338,35809166
21604272,36110708
21602504,36110736
21602648,788391
21604438,36416698
21603131,37522181
21604399,37119745
21603718,36416550
21602690,35205185
21604438,37320341
21604712,36313240
21601432,36110708
21603967,35104074
21603135,36718540
21604529,35708156
21603945,35205341
21603718,36718119
21604151,35909612
21603929,36416598
21604348,36313534
21604745,35809304
21604544,35707930
21604431,36516874
21603856,35809079
21603266,36516957
21604566,36311981
21602256,36316202
21603131,35809050
21600084,37219944
21604764,36718458
21604740,35227885
21600098,36314117
21604376,36211197
21602256,37019450
21603526,36516815
21604562,37220008
21601423,36110224
21601435,36919036
21603916,37320341
21600513,36311779
21600484,36211465
21603131,35708171
21603134,35809050
21600493,35506461
21601134,36313534
21604051,35708171
21600658,37320214
21604762,35708724
21601423,36718395
21604434,36313476
21601207,45885570
21603514,36718554
21601876,36314117
21604718,35607307
21604566,35809166
21604417,37220014
21600505,36315380
21603178,35809104
21602096,37219868
21600098,37219894
21603526,35809115
21604422,35708758
21604714,36718277
21604571,35306252
21602732,43053882
21602754,35809139
21604543,37219905
21602504,42889647
21604714,37119485
21602898,36009735
21603549,35809005
21603967,35708093
21602256,35506691
21602754,37320109
21600494,43053882
21600493,37320134
21604559,36211477
21603967,36718303
21603160,36211477
21604757,35708758
21604566,36316343
21600187,35205315
21604272,35104856
21602931,36313476
21602485,35205023
21603448,37522181
21604344,35809221
21603178,35607130
21601747,36211484
21601202,35104691
21602977,35809139
21603905,36110878
21602256,36311981
21604757,35607096
21601129,35809117
21604305,35708554
21602737,35809387
21600234,35808861
21600083,35205107
21604718,37219868
21604760,36718422
21600965,35227885
21604714,36316202
21602256,42889463
21604757,35607345
21603756,37219894
21603929,35909612
21603908,36110986
21602909,35104074
21604760,36516957
21603312,36110930
21602922,36516876
21604230,36314117
21602909,35809155
21604711,36718433
21602884,35809225
21600819,36315061
21603718,37219831
21602732,36110253
21603549,36516812
21604657,36718457
21601419,35104119
21600484,35205023
21604857,37219937
21600448,35809166
21601911,36110643
21603362,37219953
21603462,45885570
21602800,36918968
21602870,35305953
21601518,35205190
21602338,36416525
21603929,36918858
21602066,35809139
21600399,36211303
21601432,35707714
21600957,36919230
21603927,35205023
21603448,42890076
21603925,36416526
21604348,35205038
21600965,36918858
21600719,36211477
21600664,36314494
21603497,35506742
21603896,36211303
21604417,36718554
21603362,36416584
21603841,36315380
21603526,35205023
21603732,36110878
21603448,36314128
21600448,36110708
21600303,35809166
21603103,36416550
21601518,35708202
21600303,35707759
21600303,35809225
21604260,36313240
21604590,35607096
21600448,36516957
21602692,36516957
21603896,36313177
21602648,35205038
21604344,37320214
21602823,36718141
21603138,36416584
21604711,37219959
21603081,35708171
21603138,36211181
21603462,35708202
21604131,36416550
21604757,36918953
21604559,37220014
21603980,36818729
21600084,788391
21604556,36211477
21604305,36416572
21603916,36416514
21604230,35708593
21602895,36718395
21603131,35809079
21603019,36314157
21602732,36416501
21602102,35809386
21604272,35708179
21600096,36110708
21604544,36211477
21605269,35708593
21604712,37420507
21602734,36718149
21601670,35809050
21602895,35205259
21600718,36416496
21604378,36313594
21602823,35708156
21604711,36718352
21600862,36516749
21603980,43562734
21600034,36315380
21601435,35707714
21603549,36211179
21604562,36718355
21602732,36718369
21600535,36516973
21603097,35205038
21602730,37420511
21604422,36718179
21600816,36718149
21603285,36918953
21600732,36919128
21601670,35707714
21603896,35708177
21600084,35104746
21602737,36718149
21601419,35707907
21604438,35809104
21601534,37420527
21602338,37019321
21603021,35708690
21604943,36416516
21600083,36313350
21603210,36718395
21604344,37220014
21604757,35707907
21604757,36918858
21601036,35809139
21602735,788256
21603749,36211477
21600575,36718442
21603462,37320268
21600266,37219907
21601394,37320214
21600733,35204978
21602734,36211477
21601911,36211179
21600658,36818729
21603285,35205023
21602734,36516779
21602754,42889463
21602754,37420527
21600034,37320268
21600732,36818654
21601428,36110708
21603019,36718554
21600484,35909518
21602730,36110986
21604563,37220008
21602096,37320158
40252350,35809155
21603821,35104074
21600484,35205315
21601423,37320340
21600270,36110649
21601129,37219959
21602102,36718045
21602692,35809386
21601429,37220008
21602978,35104119
21604711,36718478
21604433,36110649
21604544,35708620
21602823,35205348
21604305,35708202
21604376,35227885
21603086,36617537
21604116,45885570
21600957,35708208
21603135,35809387
21603009,35205184
21604376,36110540
21602895,35205348
21601129,36314117
21601860,37219868
21600097,36718277
21602482,37019450
21603462,35205184
21602734,36617410
21604260,35809077
21602085,36919098
21603967,35809304
21601920,36313240
43534814,35104856
21600816,45885668
21601390,36315061
21601860,36009757
21600097,35506580
21603137,35104746
21604116,42889636
21600096,36110649
21601689,35205023
21604422,35306252
21603009,35809386
21600448,35708202
21602504,36516779
21604088,35204989
21603448,36314494
21602692,36416509
21605269,35205341
21604230,36516749
21602648,35205190
21604544,35204978
21600513,36316343
21603924,37219894
21601408,35708093
21603410,37622442
21604417,37220008
21603154,35204989
21602085,36110986
21601157,45885570
21603081,37420507
21603980,36718303
21601392,37019321
21602690,35809155
21604432,35708208
21604857,36919230
21601428,36313534
21604417,35205133
21601394,42890076
21603929,36110878
21600513,35708603
21602653,36718540
21602338,35809032
21603916,36110591
21604984,36918858
21604562,35809304
40252350,35104074
21603908,36009756
21603448,35506742
21605014,36718395
21603860,45885570
21600782,37219907
21600100,35104812
21600604,37019316
21602338,35808861
21600819,45885695
21603131,35205259
21604436,36313476
21603549,36718433
21604436,36110253
21604260,36718220
21604556,36718335
21602978,37220008
21603081,35909491
21601911,45885668
21603980,36110664
21603945,36313594
21602806,35809104
21602730,35809155
21604756,36718180
21601390,36313128
21603860,37420511
21600575,36919033
21600658,36314494
21600535,35205023
21603929,37622478
21604230,36919037
21603800,37320134
21603086,37622446
21601428,36313553
21603896,35809104
21603266,36516779
21605269,36313594
21603732,36313177
21600604,37420527
21601747,35809136
21604272,37420362
21602648,37320268
21603776,35708608
21604305,36313276
21603526,36313534
21604422,36919107
21604643,36718347
21603448,35607130
21604415,35204903
21604570,35506636
21603103,35809104
21602970,37220014
21603718,36416496
21603607,37622477
21604415,788256
21604590,36314365
21603356,37420362
21603906,37019450
21600943,36516781
21600493,35708684
21603097,35708593
21604230,36718477
21600098,42889641
21600664,36313176
21604562,36313276
21603929,35707714
21601394,36313240
21600484,36315061
21601787,36416514
21601419,37219832
21603756,45885570
21600084,36416516
21604440,36718220
21603980,35104119
21600187,37622446
21602096,35809221
21602909,36718141
21602648,35909612
21602806,35104691
21603886,35708156
21603776,37320134
21602737,35809116
21603756,35607130
21603924,35708724
21603362,36718171
21601534,36718141
21601045,37320268
21600718,35406429
21600098,36416698
21600604,36516815
21600816,37219953
21600658,36009776
21603924,36110977
21604378,35809079
21603772,35607345
21603896,37320268
21602754,35809077
21602741,36918861
21604529,36919053
21603131,35104879
21602085,35809166
21602730,35707721
43534814,36919042
21603895,35205184
21604305,37320158
21604711,35205034
21600448,35809133
21602800,36718179
21600448,37219905
21604516,35204989
21603135,36516867
21603732,36110917
21604544,36110253
21603905,35708202
21604415,35708208
21600816,37080795
21603160,36416550
21604643,35707714
21603904,37219820
21602735,36110534
21604344,36110492
21602978,37320341
21603911,35607483
21603607,36516779
21601394,36718141
21600575,36316343
21601390,36314249
21600535,36718141
21603921,36314117
21602732,36516818
21602732,36313513
21601394,36311923
21602542,788391
21602823,36718355
21604152,36211197
21602884,36211303
21604544,42889641
21600535,35708171
21604402,36315061
21601435,35909428
21604740,35809330
21602653,36110227
21604422,36312552
21601129,36516874
21604556,36818761
21603900,37320158
21602338,35809005
21603081,35205185
21603920,37219959
21604562,36718554
21603097,37320158
21600513,37521313
21601423,37521157
21603924,35808822
21604643,37320212
21604711,37320345
21601139,36416485
21603194,36313594
21604431,36919036
21600975,35708171
21604348,35809117
21604562,35809077
21601856,37019450
21600234,35708603
21600083,36110664
21600084,37019332
21600816,35708608
21603019,42889647
21604760,35104691
21602978,36313176
21601129,35607027
21600732,35809221
21604348,36110977
21600484,37220008
21604712,36718335
21603497,36416496
21603927,36919128
21600303,36313350
21603009,35808824
21604711,35205185
21601435,36313553
21602978,35809139
21604559,35205341
21604417,37320293
21602732,35708171
21603929,36211477
21601747,37219907
21600543,35205184
21603549,37522191
21600535,35104074
21601670,43562827
21603081,35707721
21603980,36918921
21603749,35606961
21603967,36312941
21601139,37320212
21604559,35104877
21600816,35708093
21602898,36718347
21603906,35809180
21600448,35809005
21604857,37420507
21604764,36313534
21602482,35708202
21604745,37219867
21603080,36211181
21604131,35809104
21603732,36919042
21604556,36009756
21602741,36516812
21601045,36718355
40252222,35205034
21602931,36918858
21604431,36316202
21603906,35707930
21604562,36516876
21603288,36516781
21600096,36718509
21600819,37019453
21604348,36416485
21604433,36416514
21604741,35809133
21604826,35909518
21602734,36312941
21603929,37219937
21600575,36211303
21604696,35104074
21600733,36416483
21600535,37219831
21600096,36718277
21600448,37320109
21604563,35809080
21603945,36918858
21603749,36009895
21602754,35607340
21601428,37320143
21600083,36717998
21602735,36211744
21603756,36315364
21603967,36314365
21603904,36110708
21602540,35607130
21601139,36717998
21600096,36617410
21603621,35809221
21602737,36009895
21604643,35205315
21600096,35809117
21603549,35607483
21604436,36313594
21604260,37622442
21603621,36009895
21602256,36255038
21603921,35809304
21604756,42889636
21602690,36516749
21604417,35809330
21600604,36110554
21603793,36718141
21601435,36313573
21601045,37622477
21602690,35104691
21602653,35406429
21605014,36315061
21603080,36312921
21600034,35506636
21601392,42888973
21603080,35104074
21602648,35205251
21601129,36313240
21600604,36110415
21604348,36516779
21600100,36211181
21600098,36718395
21602102,35104746
21604714,36211465
21602542,35607483
21604516,36718433
21602754,37219944
21604422,37522270
21600975,37019316
21604544,36311981
21601518,37420507
21604230,36516957
21603138,35809032
21601747,36009756
21604419,36416514
21603693,36313476
21601829,36110977
21602985,36211477
21604127,35809155
21603312,37219831
21603081,36717998
21601429,35707714
21604131,36416496
21601429,35708171
21603514,36718259
21604434,36313435
21600543,35809077
21603924,35809304
21604559,35205034
21601391,35104856
21603194,36313573
21603154,36211197
21603448,36718277
21600234,35104856
21602732,36110720
21601911,35205315
21600084,36313177
21603266,35708724
21603312,36211285
21602735,35809139
21600399,35205023
21604712,36316343
21604714,35227885
21604417,35205036
21603921,36718171
21600575,37622478
21603732,36718433
21603772,35204981
21602690,36718433
21603356,37019450
21602485,37320143
21603607,35809077
21603929,35809166
21601129,36211484
21604544,35104879
21604559,35909449
21604436,36110554
21604544,36313573
21603288,35808861
21601003,35205257
21600543,45885668
21602985,36110577
21604272,36718540
21601390,35606939
21603967,37119485
21603160,35809221
21601394,36211179
21601518,36718119
21603925,36416496
21604431,35909612
21604417,36516874
21604410,35809079
21604460,35809116
21604433,35809050
21600604,37119745
21602978,36416496
21603607,36416598
21600098,35104691
21604943,37219937
21603481,35205185
21602754,37320158
21604543,36718335
21603134,36918858
21604260,36919107
21604643,36919107
21601876,35104877
21604714,36718303
21603137,36110720
21602085,35205184
21602970,35104691
21601419,36314117
21604272,37219907
21600399,35809005
21604399,36919041
21602653,35205315
21602504,37019396
21604745,35909449
21604556,36919101
21603285,37080795
21601423,35809166
21600718,36918858
21603913,36516818
21604757,35607483
21603911,35708690
21602256,35204903
21603772,43562827
21603906,37521157
21603967,36416483
21602985,36110649
21604305,36919230
21604438,36416516
21603080,36718277
21604757,35607307
21602800,36918921
21603756,36009895
21600187,35205038
21603514,37521159
21603135,35205259
21600664,36516818
21604260,36110227
21600399,35909449
21603497,35707714
21603285,35708171
21602517,36718179
21601157,36211181
21602085,35708554
21603285,788256
21600111,37019321
21603904,35809155
21604434,37219894
21600719,35708093
21604348,35607414
21603019,36110878
21601157,36718171
21601747,36315061
21603131,35809104
21602734,36009895
21603749,36110540
21604745,36110643
21603194,35104074
21603448,37622446
21603131,35809115
21604590,37080795
21603356,35708177
21604431,36516876
21600493,36009891
21604305,35909503
21603967,35809330
21603896,36919101
21604571,36919230
21604460,35708593
21601534,36919128
21602884,35205034
21602734,36718347
21602482,36313534
21600514,35104074
21602754,36918936
21600097,36918861
21604305,35809115
21602985,35227885
21600747,37220008
21603103,35104746
21603800,36110930
21601432,37521159
21604711,35809304
21603856,36416514
21603288,36416501
21604543,36516876
21604434,36718566
21604402,37219894
21601202,35708208
21604260,35809155
21600943,35809139
21604712,36211303
21600096,36818708
21604436,36516781
21600513,35809115
21603925,36718259
21600084,35809387
21604529,36211297
21600096,36110492
21603080,35809087
21603800,788256
21601876,35205185
21600484,36110591
21603896,36009825
21601003,37320134
21602480,36516749
21600448,37522191
21602732,35708612
21604131,36311820
21604305,36516867
21602102,36211179
21602730,35808824
21604712,36718458
21604516,36110986
21603356,36311981
21600265,35204903
21604127,36718220
21602256,788256
21602925,35708202
21601423,37522181
21603967,35506636
21604760,36313965
21604643,35708742
21603713,37520881
21604764,35809139
21603497,37420362
21601670,36718119
21603927,36718179
21603800,37019316
21600303,36110227
21603927,35104787
21603732,35204989
21603911,35406319
21604544,35506588
21603288,35506461
21601787,36416501
21604826,36416485
21602690,36110563
21604344,35708642
21600513,788256
21601003,36516779
21602690,45885570
21604643,35909518
21604417,36517149
21603256,35205259
21602102,36110540
21602732,37219907
21600604,35205185
21604305,35809215
21602741,37219907
21604230,36718141
21604131,36315364
21604344,45885570
21602730,36150314
21603916,36009895
21603288,37220008
21600957,35708156
21601856,36919233
21604556,35708156
21600543,37219953
21603210,36718532
21604718,36919101
21603021,36316391
21601428,36516876
21604131,35607027
21603285,36211303
21604348,35809133
21600493,37320338
21603462,35809136
21602870,37219905
21604590,36313240
21603103,788256
21603772,36110878
21604562,35104812
21600819,36718277
21604760,36313476
21603911,37522191
21601786,36311923
21600399,36718369
21603756,35104812
21603980,36009756
21604566,35809330
21604440,35104812
21603080,36718119
21604415,36315380
21601428,36314117
21602737,35305953
21602898,36919053
21604762,35205259
21604826,35809079
21604272,37622442
21602692,36110253
21604433,36312921
21604402,36009891
21601394,35204989
21603285,36211484
21604740,35708642
21601212,35708208
21602734,37520999
21603009,36416514
21601435,35104746
21604434,36211297
21604741,36314156
21602732,35809087
21602653,36009756
21601518,35707930
21603908,36516867
21603800,36919037
21604431,37320268
21604402,35809115
21604762,36316343
21603911,36313176
21603905,36313594
21603497,35607130
21604399,37219820
21604571,37219953
21602734,36718335
21603749,36110227
21603160,36313177
21602823,36255038
21600484,35809087
21600448,35707930
21600317,36717998
21600100,36818761
21601518,37521157
21604711,35205259
21600514,37220008
21604151,36211297
21604516,36617410
21600965,35707552
21601139,36009891
21604378,35708620
21603945,35506494
21603462,36009895
21600084,36312648
21604529,37622446
21604740,36718395
21603911,36718183
21600111,36717997
21600448,37220014
21602338,36315061
21603732,36918858
21602735,36110591
21601860,36516973
21603929,36313553
21603980,35708093
21602102,36314494
21600965,37219905
21604348,36110917
21603900,35406319
21602895,37219820
21600083,36919041
21603607,36818729
21604559,36314117
21600535,36718458
21602823,35707907
21604857,36517149
21602895,36110649
21600732,36516812
21602730,35708202
21600965,35607483
21600535,37219867
21602737,35205315
21604559,36718180
21601394,36009895
21604740,36718554
21604432,37320212
21602895,35909518
21601144,37220014
21601856,36516957
21601129,36718395
21604590,35607345
21602978,36919022
21603549,35305953
21603710,35809104
21600543,35406391
21604260,36718179
21604344,36314494
21602653,36718142
21601045,35809139
21602977,35809180
21603210,36255014
21604348,36718442
21604433,35809104
21604562,37219944
21604529,36718312
21601518,36316136
21600535,35227885
21604826,37219907
21603210,37219959
21605269,45885570
21600575,35205341
21603886,36919053
21602735,36919037
21601144,36313240
21600611,35707714
21602256,36718142
21602338,37420507
21600494,37219831
21604571,36718532
21604718,36110591
21603749,35707907
21602653,35205036
21603097,37019396
21604590,37420362
21604460,37119745
21600484,35909449
21603134,36110736
21600096,37219959
21603009,36918936
21604718,35406319
21601390,37320161
21601920,36516865
21604762,36313476
21600664,35809139
21604431,36718220
21604433,37521235
21604712,35205185
21603927,37080795
21604151,36313240
21601429,35607345
21601689,35708093
21604857,35809116
21600484,35708690
21601003,36110649
21604399,35607130
21602102,35205341
21603266,35708642
21604422,35809133
21602898,35204996
21602985,37420507
21600141,35809166
21603526,35809104
21603497,35707858
21603137,36211181
21603165,35104746
21603256,37019450
21600816,788256
21602485,36717997
21604741,37019396
21604543,35506636
21602734,37522270
21600098,36110554
21603163,36516779
21601423,36818706
21603900,37220008
21603481,35707930
21600097,36516779
21602690,36718357
21604741,36919037
21603895,36009895
21600098,35809386
21604764,36718171
21602823,788391
21602741,36315380
21604857,36311923
21603800,37219999
21604857,37320158
21602735,35707907
21600493,36313969
21604131,35809225
21600493,36315364
21602978,36315380
21600611,35205038
21600819,36315380
21603194,37320268
21604984,36211303
21602085,37622502
21600303,36718532
21600816,36110224
21604740,35205038
21603009,36516957
21603772,35809136
21602102,37219905
21604571,35506691
21604562,37019273
21603886,36718422
21602898,35104746
21603921,36516973
21601534,35204978
21603081,36516957
21600513,36314157
21604434,36718442
21600718,36718540
21601518,35809116
21603911,36110540
21600234,36918861
21602732,36314365
21603134,36718180
21601139,36416516
21603514,35809079
21604431,37219999
21603312,35707714
21603256,36718395
21600317,35104074
21602895,36718540
21604348,35708171
21604566,36211197
21602730,36315364
21604115,37622477
43534814,36316343
21601392,35909528
21604544,36919145
21604714,36110253
21604562,36211484
21603924,35204981
21601207,35708554
21601786,35227885
21604764,35809304
21601689,35104074
21603772,36718171
21604643,36919128
21603916,36313534
21601129,35809166
21602653,35708171
21600266,35708208
21600611,35809077
21604378,35809077
21602542,36110986
21603925,37080795
21604399,36918861
21600513,36110253
21600399,36919128
21600862,35104877
21600862,36718422
21604740,35707714
21603841,36211465
21602085,35607483
21604272,36211197
21603641,36313534
21604051,35205341
21603019,35909528
21602085,35204989
21602870,37522181
21603312,36416572
21602730,36718119
21600098,35909612
21603448,37219905
21600575,36211484
21601428,35406429
21600958,36110253
21603906,37622446
21600611,36110227
21600965,36211197
21603481,35104691
21603135,36009756
21602800,35205034
21601423,35708006
21604417,35205315
21600513,35104879
21603288,42889647
21604272,35406364
21600575,35104746
21604543,37220008
21603920,35205184
21601787,36919233
21602066,36110534
21602485,35809155
21602737,35406391
21602732,37622478
21602096,35104746
21600816,36313276
21603756,36110096
21600098,36314157
21602909,35809115
21601157,37320143
21602482,35809136
21600484,35809079
21600303,35707721
21603356,36110227
21602102,35707907
21604559,36416514
21603312,36718395
21604718,35809304
21602895,35205184
21604438,36110878
21600719,35809087
21603980,35708737
21600733,35708177
21603921,36315627
21604590,36314117
21603967,36313177
21601392,37320143
21601435,37320109
21600889,35708208
21602754,36416516
21605269,36718369
21603019,36110986
21603210,36718141
21600399,37320212
21604643,37019316
21604431,35909503
21604543,36718347
21602256,37019453
21603288,36316391
21604417,35205023
21603718,35708093
21602735,37219944
21601786,36311984
21603137,35809303
21603781,35708202
21604440,35204981
21603312,36416485
21602734,35708202
21604431,36416584
21603009,36311779
21600399,42889461
21603900,36718422
21602823,35406391
21603929,35205315
21602978,36009825
21602977,36718180
21604714,35104119
21604711,36718259
21603925,35708006
21601428,35707759
21603776,36313476
21604711,35204981
21600100,45885695
21600187,36211303
21604440,35606961
21604543,37320212
21600604,35809166
21603362,36315262
21604544,37219831
21600604,37622477
21600084,35809133
21600943,37219907
43534823,36211465
21602735,36315380
21600484,36718141
21604417,35506742
21603921,36110986
21602517,36311779
21604417,42889641
21601747,35205038
21602648,35809077
21603749,36516749
21602256,35808810
21603913,35809079
21605269,36211181
21604420,36919042
21604718,35707930
21603514,36316391
21602806,35506691
21604544,35809050
21602800,36110664
21604559,36617537
21602823,37219868
21601200,45885696
21604857,35506461
21601670,36211484
21604348,36516865
21602977,35708156
21603896,36718401
21604440,36919101
21603165,36313240
21602737,35707930
21604402,36718119
45893474,35708208
21602096,36416598
21604556,36718395
21601967,36313276
21601157,36718277
21603641,35104877
21604272,36313476
21603514,35607027
21601856,35104691
21604433,36110563
45893474,35607483
21604529,37320212
21601518,36718016
21603009,36718347
21603135,35809330
21601967,35809117
21602741,36516779
21604115,36009756
21600111,35104812
21602485,36718142
21604562,36312941
21604714,35707858
21600535,35406391
21603980,36110986
43534823,35809005
21603160,36211465
21601787,36516818
21602504,36919195
21603097,36009727
21604348,35708642
21600535,36516867
21600543,36313594
21602256,36919233
21602734,36255014
21601911,36918858
21604718,36110224
21604711,37420362
21604740,36918900
21602653,36314365
21603210,35809133
21604745,37219937
21600816,35809077
21601129,36416485
21604857,37219905
21600958,35205038
21604571,37219832
21600975,36314249
21602909,35708093
21603137,35406391
21603448,37219868
21604305,36918968
21603911,36718395
21600958,35809079
21603895,36110917
21604438,36718369
21604712,36516876
21600943,36718540
21604570,35708093
21604433,35104787
21600535,35305414
21604559,37019396
21601129,35607130
21602870,35809139
21602884,35607345
21603135,37220014
21603967,35104119
21603514,35506494
21603131,35104101
21601129,35104856
21603980,36718325
21604131,35607483
21603800,36110591
21604230,36516818
21600938,36110917
21603856,36416501
21602648,37320143
21600664,36110534
21603916,36718422
21601134,36312648
21604643,36516973
21602823,35808861
21604714,45885695
21602540,43053882
21601390,36110224
21604757,36918861
21604559,36718422
21604762,35205348
21604559,37219953
21603929,36314494
21602978,37219937
21601911,37320345
21604152,36313276
21603732,35205315
21600270,37320212
21604762,36919022
21604272,36009757
21603410,36313534
21602338,36314494
21601786,36211197
21603097,36416501
21602884,36718357
21604415,36315364
21601921,35205036
21600535,35809104
21602884,35809248
21604260,37219953
21600100,36314157
21601390,35205184
21600100,36416514
21603929,36516874
21603526,35204913
21603916,35708690
21603911,35909518
21602480,35104856
21604460,36919022
21604712,36314128
21600398,36313246
21604417,35305953
21604088,37320161
21604529,35204981
21602338,37019453
21604431,35606961
21602735,36516749
21601036,35305953
21602806,36718180
21600084,35104812
21603312,35506588
21603978,35406391
21604344,35809116
21600604,35809139
21600611,35104691
21602540,35205036
21603497,37320143
21603908,35809115
21603896,36516779
21604115,37522270
21604378,37320212
21604562,36148416
21600096,36516973
21602102,36617410
21603905,35809155
21603860,36516812
21601786,37622446
21603967,36718457
21604348,36110643
21602898,36313177
21603967,35204981
21602978,36211297
21601428,35708593
21600303,36718119
21604571,35607096
21602338,37119745
21603756,35909612
21604556,35708171
21602085,37521157
21601829,35708724
21602648,36416698
21602978,36314494
21602096,35809077
21602732,37320158
21603896,35708093
21602754,36110415
21600083,35606961
21600889,36416485
21602870,37119745
21603356,36211184
21601408,35809050
21602732,36316343
21603356,35607483
21604562,36919101
21600664,36313594
21604415,36718277
21604051,36718220
21603288,37019450
21600084,35506691
21603756,35104074
21602692,45885570
21604434,36718395
21602978,36718149
21604051,36516876
21604422,35708737
21604590,36718401
21604556,35909449
21604571,36718355
21603448,36009891
21603019,36718478
21602338,35708737
21603749,36718355
21604559,35707930
21602741,37219820
21604410,36516865
21601390,35506577
21604714,36211484
21604155,35708208
21604415,35104746
21603097,35809115
21604762,35708179
21602741,35707759
21602102,35104856
21602730,37219832
21602737,35809075
21604718,35708171
21603641,36315380
21602732,36110930
21603718,37622442
21603732,35205185
21603009,36211297
21600513,35205023
21604348,36110708
21600398,35506691
21601045,36516812
21600816,36919037
21604399,36009891
21601670,35205259
21603929,42888973
21603549,35708156
21601129,36718045
21601394,35406364
21604544,35104691
21601429,35809386
21604826,37420472
21603356,35607027
21603800,35708179
21600494,37622442
21603514,36718179
21600965,37320268
21604590,35708156
21603921,35809330
21602485,35205341
21603131,37019332
21601747,36211184
21603718,36516874
21601432,35708156
21603137,37019316
21600862,36110986
21604718,36211465
21602898,35809005
21604714,36718422
21602482,36919036
21601534,36313246
21602504,36718335
21603356,36110096
21604805,45885695
21602898,37320134
21601207,36718180
21603967,36416550
